,MASS,COMMON_NAME,FORMULA
226,1037.9714,omega-linoleoyloxy-Cer(d18:2/32:0),C68H127NO5
227,1039.9871,omega-linoleoyloxy-Cer(d17:1/33:0);omega-linoleoyloxy-Cer(d18:1/32:0);omega-linoleoyloxy-Cer(d19:1/31:0);omega-linoleoyloxy-Cer(d20:1/30:0);omega-linoleoyloxy-Cer(d21:1/29:0);omega-linoleoyloxy-Cer(d22:1/28:0),C68H129NO5
228,1041.9663,omega-linoleoyloxy-Cer(t17:1(6OH)/32:0);omega-linoleoyloxy-Cer(t18:1(6OH)/31:0);omega-linoleoyloxy-Cer(t19:1(6OH)/30:0);omega-linoleoyloxy-Cer(t20:1(6OH)/29:0);omega-linoleoyloxy-Cer(t21:1(6OH)/28:0),C67H127NO6
229,1042.0027,omega-linoleoyloxy-Cer(d16:0/34:0);omega-linoleoyloxy-Cer(d17:0/33:0);omega-linoleoyloxy-Cer(d18:0/32:0);omega-linoleoyloxy-Cer(d19:0/31:0);omega-linoleoyloxy-Cer(d20:0/30:0);omega-linoleoyloxy-Cer(d21:0/29:0);omega-linoleoyloxy-Cer(d22:0/28:0),C68H131NO5
230,1043.982,omega-linoleoyloxy-Cer(t17:0/32:0);omega-linoleoyloxy-Cer(t18:0/31:0);omega-linoleoyloxy-Cer(t19:0/30:0);omega-linoleoyloxy-Cer(t20:0/29:0);omega-linoleoyloxy-Cer(t21:0/28:0),C67H129NO6
231,1054.0027,omega-linoleoyloxy-Cer(d17:1/34:0);omega-linoleoyloxy-Cer(d18:1/33:0);omega-linoleoyloxy-Cer(d19:1/32:0);omega-linoleoyloxy-Cer(d20:1/31:0);omega-linoleoyloxy-Cer(d21:1/30:0);omega-linoleoyloxy-Cer(d22:1/29:0),C69H131NO5
232,1055.982,omega-linoleoyloxy-Cer(t18:1(6OH)/32:0);omega-linoleoyloxy-Cer(t19:1(6OH)/31:0);omega-linoleoyloxy-Cer(t20:1(6OH)/30:0);omega-linoleoyloxy-Cer(t21:1(6OH)/29:0);omega-linoleoyloxy-Cer(t22:1(6OH)/28:0),C68H129NO6
233,1056.0184,omega-linoleoyloxy-Cer(d17:0/34:0);omega-linoleoyloxy-Cer(d18:0/33:0);omega-linoleoyloxy-Cer(d19:0/32:0);omega-linoleoyloxy-Cer(d20:0/31:0);omega-linoleoyloxy-Cer(d21:0/30:0);omega-linoleoyloxy-Cer(d22:0/29:0);omega-linoleoyloxy-Cer(d23:0/28:0),C69H133NO5
234,1057.9976,omega-linoleoyloxy-Cer(t18:0/32:0);omega-linoleoyloxy-Cer(t20:0/30:0);omega-linoleoyloxy-Cer(t21:0/29:0);omega-linoleoyloxy-Cer(t22:0/28:0),C68H131NO6
235,1066.0027,omega-linoleoyloxy-Cer(d18:2/34:0),C70H131NO5
236,1068.0184,omega-linoleoyloxy-Cer(d18:1/34:0);omega-linoleoyloxy-Cer(d19:1/33:0);omega-linoleoyloxy-Cer(d20:1/32:0);omega-linoleoyloxy-Cer(d21:1/31:0);omega-linoleoyloxy-Cer(d22:1/30:0),C70H133NO5
