,MASS,COMMON_NAME,FORMULA
218,807.5778,"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(18:0/20:5(9Z,11Z,13Z,15Z,17Z));PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z));PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z));PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z));PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z));PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z));PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z));PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z));PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z));PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z));PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z));PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z));PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z));PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z));PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z));PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z));PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0);PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",C46H82NO8P
219,809.5935,"PC(16:0/22:4(7Z,10Z,13Z,16Z));PC(18:0/20:4(5Z,8Z,11Z,14Z));PC(18:0/20:4(8Z,10Z,12Z,14Z));PC(18:0/20:4(8Z,11Z,14Z,17Z));PC(18:1(11Z)/20:3(5Z,8Z,11Z));PC(18:1(11Z)/20:3(8Z,11Z,14Z));PC(18:1(9Z)/20:3(5Z,8Z,11Z));PC(18:1(9Z)/20:3(8Z,11Z,14Z));PC(18:2(9Z,12Z)/20:2(11Z,14Z));PC(18:3(6Z,9Z,12Z)/20:1(11Z));PC(18:3(9Z,12Z,15Z)/20:1(11Z));PC(18:4(6Z,9Z,12Z,15Z)/20:0);PC(20:0/18:4(6Z,9Z,12Z,15Z));PC(20:1(11Z)/18:3(6Z,9Z,12Z));PC(20:1(11Z)/18:3(9Z,12Z,15Z));PC(20:2(11Z,14Z)/18:2(9Z,12Z));PC(20:3(5Z,8Z,11Z)/18:1(11Z));PC(20:3(5Z,8Z,11Z)/18:1(9Z));PC(20:3(8Z,11Z,14Z)/18:1(11Z));PC(20:3(8Z,11Z,14Z)/18:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/18:0);PC(22:4(7Z,10Z,13Z,16Z)/16:0)",C46H84NO8P
220,809.6662,-,C48H92NO6P
221,811.6091,"PC(16:1(9Z)/22:2(13Z,16Z));PC(18:0/20:3(5Z,11Z,14Z));PC(18:0/20:3(5Z,8Z,11Z));PC(18:0/20:3(5Z,8Z,14Z));PC(18:0/20:3(8Z,11Z,14Z));PC(18:1(11Z)/20:2(11Z,14Z));PC(18:1(9Z)/20:2(11Z,14Z));PC(18:2(9Z,12Z)/20:1(11Z));PC(18:2(9Z,12Z)/20:1(13Z));PC(18:3(6Z,9Z,12Z)/20:0);PC(18:3(9Z,12Z,15Z)/20:0);PC(20:0/18:3(6Z,9Z,12Z));PC(20:0/18:3(9Z,12Z,15Z));PC(20:1(11Z)/18:2(9Z,12Z));PC(20:2(11Z,14Z)/18:1(11Z));PC(20:2(11Z,14Z)/18:1(9Z));PC(20:3(5Z,8Z,11Z)/18:0);PC(20:3(8Z,11Z,14Z)/18:0);PC(22:2(13Z,16Z)/16:1(9Z))",C46H86NO8P
222,813.5672,-,C48H80NO7P
223,813.6248,"PC(16:0/22:2(13Z,16Z));PC(16:1(9Z)/22:1(11Z));PC(17:2(9Z,12Z)/21:0);PC(18:0/20:2(11Z,14Z));PC(18:0/20:2(5Z,11Z));PC(18:0/20:2(5Z,14Z));PC(18:0/20:2(5Z,8Z));PC(18:0/20:2(8Z,11Z));PC(18:0/20:2(8Z,14Z));PC(18:1(11Z)/20:1(13Z));PC(18:1(9Z)/20:1(11Z));PC(18:2(9Z,12Z)/20:0);PC(19:1(9Z)/19:1(9Z));PC(20:0/18:2(9Z,12Z));PC(20:1(11Z)/18:1(9Z));PC(20:2(11Z,14Z)/18:0);PC(21:0/17:2(9Z,12Z));PC(22:1(11Z)/16:1(9Z));PC(22:2(13Z,16Z)/16:0)",C46H88NO8P
224,813.6611,PC(P-20:0/19:1(9Z)),C47H92NO7P
225,813.6975,-,C48H96NO6P
226,815.5465,"PC(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z))",C47H78NO8P
227,815.5829,-,C48H82NO7P
228,815.6404,PC(14:0/24:1(15Z));PC(16:0/22:1(11Z));PC(16:0/22:1(13Z));PC(16:1(9Z)/22:0);PC(17:1(9Z)/21:0);PC(18:0/20:1(11Z));PC(18:0/20:1(13Z));PC(18:0/20:1(14Z));PC(18:0/20:1(5Z));PC(18:0/20:1(8Z));PC(18:1(9E)/20:0);PC(18:1(9Z)/20:0);PC(19:0/19:1(9Z));PC(19:1(9Z)/19:0);PC(20:0/18:1(11Z));PC(20:0/18:1(6Z));PC(20:0/18:1(7Z));PC(20:0/18:1(9Z));PC(20:1(11Z)/18:0);PC(21:0/17:1(9Z));PC(22:0/16:1(9Z));PC(22:1(11Z)/16:0),C46H90NO8P
229,815.6768,PC(O-20:0/19:1(9Z));PC(P-18:0/21:0);PC(P-20:0/19:0),C47H94NO7P
230,817.5622,"PC(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z))",C47H80NO8P
231,817.5985,"PC(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H84NO7P
232,817.6561,PC(12:0/26:0);PC(13:0/25:0);PC(14:0/24:0);PC(16:0/22:0);PC(17:0/21:0);PC(18:0/20:0);PC(19:0/19:0);PC(20:0/18:0);PC(21:0/17:0);PC(22:0/16:0),C46H92NO8P
233,817.6924,PC(O-17:0/22:0);PC(O-18:0/21:0);PC(O-20:0/19:0),C47H96NO7P
234,817.7288,-,C48H100NO6P
235,819.5778,"PC(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PC(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z));PC(22:4(7Z,10Z,13Z,16Z)/17:2(9Z,12Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0)",C47H82NO8P
236,819.6142,"PC(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",C48H86NO7P
237,821.5935,"PC(16:0/23:5(8E,11E,14E,17E,20E));PC(17:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(17:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(19:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(19:1(9Z)/20:4(5Z,8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/19:1(9Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/19:0);PC(22:4(7Z,10Z,13Z,16Z)/17:1(9Z))",C47H84NO8P
238,821.6298,"PC(O-18:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(O-18:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(O-20:1(11Z)/20:4(8Z,11Z,14Z,17Z));PC(P-18:0/22:4(7Z,10Z,13Z,16Z));PC(P-20:0/20:4(5Z,8Z,11Z,14Z))",C48H88NO7P
239,823.6091,"PC(17:0/22:4(7Z,10Z,13Z,16Z));PC(17:2(9Z,12Z)/22:2(13Z,16Z));PC(18:4(6Z,9Z,12Z,15Z)/21:0);PC(19:0/20:4(5Z,8Z,11Z,14Z));PC(19:1(9Z)/20:3(8Z,11Z,14Z));PC(20:3(8Z,11Z,14Z)/19:1(9Z));PC(20:4(5Z,8Z,11Z,14Z)/19:0);PC(21:0/18:4(6Z,9Z,12Z,15Z));PC(22:2(13Z,16Z)/17:2(9Z,12Z));PC(22:4(7Z,10Z,13Z,16Z)/17:0)",C47H86NO8P
240,823.6455,"PC(O-18:0/22:4(7Z,10Z,13Z,16Z));PC(O-20:0/20:4(5Z,8Z,11Z,14Z));PC(O-20:0/20:4(8Z,11Z,14Z,17Z));PC(P-18:1(11Z)/22:2(13Z,16Z));PC(P-18:1(9Z)/22:2(13Z,16Z));PC(P-20:0/20:3(8Z,11Z,14Z))",C48H90NO7P
241,825.5309,"PC(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C48H76NO8P
242,825.6248,"PC(17:1(9Z)/22:2(13Z,16Z));PC(17:2(9Z,12Z)/22:1(11Z));PC(18:3(6Z,9Z,12Z)/21:0);PC(18:3(9Z,12Z,15Z)/21:0);PC(19:0/20:3(8Z,11Z,14Z));PC(19:1(9Z)/20:2(11Z,14Z));PC(20:2(11Z,14Z)/19:1(9Z));PC(20:3(8Z,11Z,14Z)/19:0);PC(21:0/18:3(6Z,9Z,12Z));PC(21:0/18:3(9Z,12Z,15Z));PC(22:1(11Z)/17:2(9Z,12Z));PC(22:2(13Z,16Z)/17:1(9Z))",C47H88NO8P
243,825.6611,"PC(O-20:0/20:3(8Z,11Z,14Z));PC(O-22:0/18:3(9Z,12Z,15Z));PC(P-18:0/22:2(13Z,16Z));PC(P-18:1(11Z)/22:1(13Z));PC(P-18:1(9Z)/22:1(13Z));PC(P-20:0/20:2(11Z,14Z))",C48H92NO7P
244,827.5465,"PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C48H78NO8P
245,827.6404,"PC(17:0/22:2(13Z,16Z));PC(17:1(9Z)/22:1(11Z));PC(17:2(9Z,12Z)/22:0);PC(18:2(9Z,12Z)/21:0);PC(19:0/20:2(11Z,14Z));PC(19:1(9Z)/20:1(11Z));PC(20:1(11Z)/19:1(9Z));PC(20:2(11Z,14Z)/19:0);PC(21:0/18:2(9Z,12Z));PC(22:0/17:2(9Z,12Z));PC(22:1(11Z)/17:1(9Z));PC(22:2(13Z,16Z)/17:0)",C47H90NO8P
246,827.6768,"PC(O-18:0/22:2(13Z,16Z));PC(O-18:2(9Z,12Z)/22:0);PC(O-20:0/20:2(11Z,14Z));PC(P-18:0/22:1(11Z));PC(P-20:0/20:1(11Z))",C48H94NO7P
247,829.5622,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z));PC(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:4(5E,8E,11E,14E)/20:4(5E,8E,11E,14E));PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",C48H80NO8P
248,829.6561,PC(17:0/22:1(11Z));PC(17:1(9Z)/22:0);PC(18:1(9Z)/21:0);PC(19:0/20:1(11Z));PC(19:1(9Z)/20:0);PC(20:0/19:1(9Z));PC(20:1(11Z)/19:0);PC(21:0/18:1(9Z));PC(22:0/17:1(9Z));PC(22:1(11Z)/17:0),C47H92NO8P
249,829.6924,PC(O-18:0/22:1(11Z));PC(O-18:1(9Z)/22:0);PC(O-20:0/20:1(11Z));PC(P-18:0/22:0);PC(P-20:0/20:0),C48H96NO7P
250,831.5778,"PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z));PC(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PC(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z));PC(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z));PC(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",C48H82NO8P
251,831.6717,PC(17:0/22:0);PC(18:0/21:0);PC(19:0/20:0);PC(20:0/19:0);PC(21:0/18:0);PC(22:0/17:0),C47H94NO8P
252,831.7081,PC(O-18:0/22:0);PC(O-20:0/20:0),C48H98NO7P
253,833.5935,"PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:0/22:6(9Z,11Z,13Z,15Z,17Z,19));PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z));PC(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PC(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z));PC(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PC(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z));PC(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z));PC(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",C48H84NO8P
254,835.6091,"PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(18:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(18:1(11Z)/22:4(7Z,10Z,13Z,16Z));PC(18:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(18:3(6Z,9Z,12Z)/22:2(13Z,16Z));PC(18:3(9Z,12Z,15Z)/22:2(13Z,16Z));PC(18:4(6Z,9Z,12Z,15Z)/22:1(11Z));PC(18:4(6Z,9Z,12Z,15Z)/22:1(13Z));PC(20:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:1(11Z)/20:4(5Z,8Z,11Z,14Z));PC(20:1(11Z)/20:4(8Z,11Z,14Z,17Z));PC(20:2(11Z,14Z)/20:3(5Z,8Z,11Z));PC(20:2(11Z,14Z)/20:3(8Z,11Z,14Z));PC(20:3(5Z,8Z,11Z)/20:2(11Z,14Z));PC(20:3(8Z,11Z,14Z)/20:2(11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z));PC(20:4(8Z,11Z,14Z,17Z)/20:1(11Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:0);PC(22:1(11Z)/18:4(6Z,9Z,12Z,15Z));PC(22:1(13Z)/18:4(6Z,9Z,12Z,15Z));PC(22:2(13Z,16Z)/18:3(6Z,9Z,12Z));PC(22:2(13Z,16Z)/18:3(9Z,12Z,15Z));PC(22:4(7Z,10Z,13Z,16Z)/18:1(11Z));PC(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",C48H86NO8P
255,837.6248,"PC(18:0/22:4(7Z,10Z,13Z,16Z));PC(18:2(9Z,12Z)/22:2(13Z,16Z));PC(18:3(6Z,9Z,12Z)/22:1(11Z));PC(18:3(6Z,9Z,12Z)/22:1(13Z));PC(18:3(9Z,12Z,15Z)/22:1(11Z));PC(18:3(9Z,12Z,15Z)/22:1(13Z));PC(18:4(6Z,9Z,12Z,15Z)/22:0);PC(20:0/20:4(5Z,8Z,11Z,14Z));PC(20:0/20:4(8Z,11Z,14Z,17Z));PC(20:1(11Z)/20:3(5Z,8Z,11Z));PC(20:1(11Z)/20:3(8Z,11Z,14Z));PC(20:2(11E,14E)/20:2(11E,14E));PC(20:2(11Z,14Z)/20:2(11Z,14Z));PC(20:3(5Z,8Z,11Z)/20:1(11Z));PC(20:3(8Z,11Z,14Z)/20:1(11Z));PC(20:4(5Z,8Z,11Z,14Z)/20:0);PC(20:4(8Z,11Z,14Z,17Z)/20:0);PC(22:0/18:4(6Z,9Z,12Z,15Z));PC(22:1(11Z)/18:3(6Z,9Z,12Z));PC(22:1(11Z)/18:3(9Z,12Z,15Z));PC(22:1(13Z)/18:3(6Z,9Z,12Z));PC(22:1(13Z)/18:3(9Z,12Z,15Z));PC(22:2(13Z,16Z)/18:2(9Z,12Z));PC(22:4(7Z,10Z,13Z,16Z)/18:0)",C48H88NO8P
256,839.6404,"PC(18:0/22:3(10Z,13Z,16Z));PC(18:1(11Z)/22:2(13Z,16Z));PC(18:1(9Z)/22:2(13Z,16Z));PC(18:2(9Z,12Z)/22:1(11Z));PC(18:2(9Z,12Z)/22:1(13Z));PC(18:3(6Z,9Z,12Z)/22:0);PC(18:3(9Z,12Z,15Z)/22:0);PC(20:0/20:3(11Z,14Z,17Z));PC(20:0/20:3(5Z,8Z,11Z));PC(20:0/20:3(8Z,11Z,14Z));PC(20:1(11Z)/20:2(11Z,14Z));PC(20:2(11Z,14Z)/20:1(11Z));PC(20:3(5Z,8Z,11Z)/20:0);PC(20:3(8Z,11Z,14Z)/20:0);PC(22:0/18:3(6Z,9Z,12Z));PC(22:0/18:3(9Z,12Z,15Z));PC(22:1(11Z)/18:2(9Z,12Z));PC(22:1(13Z)/18:2(9Z,12Z));PC(22:2(13Z,16Z)/18:1(11Z));PC(22:2(13Z,16Z)/18:1(9Z))",C48H90NO8P
257,841.6561,"PC(16:1(9Z)/24:1(15Z));PC(18:0/22:2(13Z,16Z));PC(18:1(11Z)/22:1(13Z));PC(18:1(9Z)/22:1(11Z));PC(18:1(9Z)/22:1(13Z));PC(18:2(9Z,12Z)/22:0);PC(20:0/20:2(11Z,14Z));PC(20:1(11E)/20:1(11E));PC(20:1(11Z)/20:1(11Z));PC(20:1(9E)/20:1(9E));PC(20:1(9Z)/20:1(9Z));PC(20:2(11Z,14Z)/20:0);PC(22:0/18:2(9Z,12Z));PC(22:1(11Z)/18:1(9Z));PC(22:1(13Z)/18:1(11Z));PC(22:1(13Z)/18:1(9Z));PC(22:2(13Z,16Z)/18:0);PC(24:1(15Z)/16:1(9Z))",C48H92NO8P
258,843.6717,PC(16:0/24:1(15Z));PC(18:0/22:1(11Z));PC(18:0/22:1(13Z));PC(18:1(11E)/22:0);PC(18:1(11Z)/22:0);PC(18:1(9Z)/22:0);PC(19:1(9Z)/21:0);PC(20:0/20:1(11Z));PC(20:0/20:1(13Z));PC(20:0/20:1(5Z));PC(20:0/20:1(8Z));PC(20:1(11Z)/20:0);PC(21:0/19:1(9Z));PC(22:0/18:1(11Z));PC(22:0/18:1(12Z));PC(22:0/18:1(13Z));PC(22:0/18:1(6Z));PC(22:0/18:1(7Z));PC(22:0/18:1(9Z));PC(22:1(11Z)/18:0),C48H94NO8P
259,843.7081,PC(P-20:0/21:0),C49H98NO7P
260,845.5935,"PC(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z))",C49H84NO8P
261,845.6298,"PC(P-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H88NO7P
262,845.6874,PC(14:0/26:0);PC(16:0/24:0);PC(17:0/23:0);PC(18:0/22:0);PC(19:0/21:0);PC(20:0/20:0);PC(21:0/19:0);PC(22:0/18:0);PC(24:0/16:0),C48H96NO8P
263,845.7237,PC(O-19:0/22:0);PC(O-20:0/21:0),C49H100NO7P
264,847.6091,"PC(19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:0)",C49H86NO8P
265,847.6455,"PC(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H90NO7P
266,849.6248,"PC(19:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/21:0);PC(21:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:4(7Z,10Z,13Z,16Z)/19:1(9Z))",C49H88NO8P
267,849.6611,"PC(P-20:0/22:4(7Z,10Z,13Z,16Z))",C50H92NO7P
268,851.5465,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C50H78NO8P
269,851.6404,"PC(19:0/22:4(7Z,10Z,13Z,16Z));PC(20:4(5Z,8Z,11Z,14Z)/21:0);PC(21:0/20:4(5Z,8Z,11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/19:0)",C49H90NO8P
270,851.6768,"PC(O-20:0/22:4(7Z,10Z,13Z,16Z))",C50H94NO7P
271,853.5622,"PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",C50H80NO8P
272,853.6561,"PC(19:1(9Z)/22:2(13Z,16Z));PC(20:3(8Z,11Z,14Z)/21:0);PC(21:0/20:3(8Z,11Z,14Z));PC(22:2(13Z,16Z)/19:1(9Z))",C49H92NO8P
273,853.6924,"PC(O-24:0/18:3(6Z,9Z,12Z));PC(O-24:0/18:3(9Z,12Z,15Z));PC(P-18:1(11Z)/24:1(15Z));PC(P-18:1(9Z)/24:1(15Z));PC(P-20:0/22:2(13Z,16Z))",C50H96NO7P
274,855.5778,"PC(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z));PC(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))",C50H82NO8P
275,855.6717,"PC(19:0/22:2(13Z,16Z));PC(19:1(9Z)/22:1(11Z));PC(20:2(11Z,14Z)/21:0);PC(21:0/20:2(11Z,14Z));PC(22:1(11Z)/19:1(9Z));PC(22:2(13Z,16Z)/19:0)",C49H94NO8P
276,855.7081,"PC(O-18:2(9Z,12Z)/24:0);PC(O-20:0/22:2(13Z,16Z));PC(P-18:0/24:1(15Z));PC(P-18:1(11Z)/24:0);PC(P-18:1(9Z)/24:0);PC(P-20:0/22:1(11Z))",C50H98NO7P
277,857.5935,"PC(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PC(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z))",C50H84NO8P
278,857.6874,PC(19:0/22:1(11Z));PC(19:1(9Z)/22:0);PC(20:1(11Z)/21:0);PC(21:0/20:1(11Z));PC(22:0/19:1(9Z));PC(22:1(11Z)/19:0),C49H96NO8P
279,857.7237,PC(O-18:1(9Z)/24:0);PC(O-20:0/22:1(11Z));PC(O-22:0/20:1(11Z));PC(P-20:0/22:0),C50H100NO7P
280,859.6091,"PC(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z));PC(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))",C50H86NO8P
281,859.703,PC(19:0/22:0);PC(20:0/21:0);PC(21:0/20:0);PC(22:0/19:0);PC(23:0/18:0),C49H98NO8P
282,859.7394,PC(O-20:0/22:0),C50H102NO7P
283,861.6248,"PC(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PC(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z));PC(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z));PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0)",C50H88NO8P
284,863.6404,"PC(20:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(20:1(11Z)/22:4(7Z,10Z,13Z,16Z));PC(20:3(8Z,11Z,14Z)/22:2(13Z,16Z));PC(20:4(5Z,8Z,11Z,14Z)/22:1(11Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:0);PC(22:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(22:1(11Z)/20:4(5Z,8Z,11Z,14Z));PC(22:2(13Z,16Z)/20:3(8Z,11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",C50H90NO8P
