,MASS,COMMON_NAME,FORMULA
128,772.5254,"PG(14:1(9Z)/22:2(13Z,16Z));PG(16:0/20:3(8Z,11Z,14Z));PG(16:1(9Z)/20:2(11Z,14Z));PG(17:2(9Z,12Z)/19:1(9Z));PG(18:0/18:3(6Z,9Z,12Z));PG(18:0/18:3(9Z,12Z,15Z));PG(18:1(9Z)/18:2(9Z,12Z));PG(18:2(9Z,12Z)/18:1(9Z));PG(18:3(6Z,9Z,12Z)/18:0);PG(18:3(9Z,12Z,15Z)/18:0);PG(19:1(9Z)/17:2(9Z,12Z));PG(20:2(11Z,14Z)/16:1(9Z));PG(20:3(8Z,11Z,14Z)/16:0);PG(22:2(13Z,16Z)/14:1(9Z))",C42H77O10P
129,772.5618,"PG(P-20:0/17:2(9Z,12Z))",C43H81O9P
130,774.4836,-,C44H71O9P
131,774.5411,"LBPA(18:1(9Z)/18:1(9Z));PG(14:0/22:2(13Z,16Z));PG(14:1(9Z)/22:1(11Z));PG(16:0/20:2(11Z,14Z));PG(16:1(9Z)/20:1(11Z));PG(17:1(9Z)/19:1(9Z));PG(17:2(9Z,12Z)/19:0);PG(18:0/18:2(9Z,12Z));PG(18:1(9E)/18:1(9E));PG(18:1(9Z)/18:1(9Z));PG(18:2(9Z,12Z)/18:0);PG(19:0/17:2(9Z,12Z));PG(19:1(9Z)/17:1(9Z));PG(20:1(11Z)/16:1(9Z));PG(20:2(11Z,14Z)/16:0);PG(22:1(11Z)/14:1(9Z));PG(22:2(13Z,16Z)/14:0)",C42H79O10P
132,774.5775,"PG(O-20:0/17:2(9Z,12Z));PG(P-18:0/19:1(9Z));PG(P-20:0/17:1(9Z))",C43H83O9P
133,776.4992,-,C44H73O9P
134,776.5567,PG(14:0/22:1(11Z));PG(14:1(9Z)/22:0);PG(15:1(9Z)/21:0);PG(16:0/20:1(11Z));PG(16:1(9Z)/20:0);PG(17:0/19:1(9Z));PG(17:1(9Z)/19:0);PG(18:0/18:1(9Z));PG(18:1(9Z)/18:0);PG(19:0/17:1(9Z));PG(19:1(9Z)/17:0);PG(20:0/16:1(9Z));PG(20:1(11Z)/16:0);PG(21:0/15:1(9Z));PG(22:0/14:1(9Z));PG(22:1(11Z)/14:0),C42H81O10P
135,776.5931,PG(O-18:0/19:1(9Z));PG(O-20:0/17:1(9Z));PG(P-16:0/21:0);PG(P-18:0/19:0);PG(P-20:0/17:0),C43H85O9P
136,778.4785,"PG(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:2(9Z,12Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:1(9Z))",C43H71O10P
137,778.5149,"PG(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H75O9P
138,778.5724,PG(14:0/22:0);PG(15:0/21:0);PG(16:0/20:0);PG(17:0/19:0);PG(18:0/18:0);PG(19:0/17:0);PG(20:0/16:0);PG(21:0/15:0);PG(22:0/14:0),C42H83O10P
139,778.6088,PG(O-16:0/21:0);PG(O-18:0/19:0);PG(O-20:0/17:0),C43H87O9P
140,780.4941,"PG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)",C43H73O10P
141,780.5305,"PG(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C44H77O9P
142,782.5098,"PG(15:1(9Z)/22:4(7Z,10Z,13Z,16Z));PG(17:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z));PG(17:2(9Z,12Z)/20:3(8Z,11Z,14Z));PG(18:4(6Z,9Z,12Z,15Z)/19:1(9Z));PG(19:1(9Z)/18:4(6Z,9Z,12Z,15Z));PG(20:3(8Z,11Z,14Z)/17:2(9Z,12Z));PG(20:4(5Z,8Z,11Z,14Z)/17:1(9Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:0);PG(22:4(7Z,10Z,13Z,16Z)/15:1(9Z))",C43H75O10P
143,782.5462,"PG(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(P-16:0/22:4(7Z,10Z,13Z,16Z));PG(P-18:0/20:4(5Z,8Z,11Z,14Z));PG(P-20:0/18:4(6Z,9Z,12Z,15Z))",C44H79O9P
144,784.5254,"PG(15:0/22:4(7Z,10Z,13Z,16Z));PG(17:0/20:4(5Z,8Z,11Z,14Z));PG(17:1(9Z)/20:3(8Z,11Z,14Z));PG(17:2(9Z,12Z)/20:2(11Z,14Z));PG(18:3(6Z,9Z,12Z)/19:1(9Z));PG(18:3(9Z,12Z,15Z)/19:1(9Z));PG(18:4(6Z,9Z,12Z,15Z)/19:0);PG(19:0/18:4(6Z,9Z,12Z,15Z));PG(19:1(9Z)/18:3(6Z,9Z,12Z));PG(19:1(9Z)/18:3(9Z,12Z,15Z));PG(20:2(11Z,14Z)/17:2(9Z,12Z));PG(20:3(8Z,11Z,14Z)/17:1(9Z));PG(20:4(5Z,8Z,11Z,14Z)/17:0);PG(22:4(7Z,10Z,13Z,16Z)/15:0)",C43H77O10P
145,784.5618,"PG(O-16:0/22:4(7Z,10Z,13Z,16Z));PG(O-18:0/20:4(5Z,8Z,11Z,14Z));PG(O-20:0/18:4(6Z,9Z,12Z,15Z));PG(P-18:0/20:3(8Z,11Z,14Z));PG(P-20:0/18:3(6Z,9Z,12Z));PG(P-20:0/18:3(9Z,12Z,15Z))",C44H81O9P
146,786.5411,"PG(15:1(9Z)/22:2(13Z,16Z));PG(17:0/20:3(8Z,11Z,14Z));PG(17:1(9Z)/20:2(11Z,14Z));PG(17:2(9Z,12Z)/20:1(11Z));PG(18:2(9Z,12Z)/19:1(9Z));PG(18:3(6Z,9Z,12Z)/19:0);PG(18:3(9Z,12Z,15Z)/19:0);PG(19:0/18:3(6Z,9Z,12Z));PG(19:0/18:3(9Z,12Z,15Z));PG(19:1(9Z)/18:2(9Z,12Z));PG(20:1(11Z)/17:2(9Z,12Z));PG(20:2(11Z,14Z)/17:1(9Z));PG(20:3(8Z,11Z,14Z)/17:0);PG(22:2(13Z,16Z)/15:1(9Z))",C43H79O10P
147,786.5775,"PG(O-18:0/20:3(8Z,11Z,14Z));PG(O-20:0/18:3(6Z,9Z,12Z));PG(O-20:0/18:3(9Z,12Z,15Z));PG(P-16:0/22:2(13Z,16Z));PG(P-18:0/20:2(11Z,14Z));PG(P-20:0/18:2(9Z,12Z))",C44H83O9P
148,788.4628,"PG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C44H69O10P
149,788.5356,-,C46H77O8P
150,788.5567,"PG(15:0/22:2(13Z,16Z));PG(15:1(9Z)/22:1(11Z));PG(17:0/20:2(11Z,14Z));PG(17:1(9Z)/20:1(11Z));PG(17:2(9Z,12Z)/20:0);PG(18:1(9Z)/19:1(9Z));PG(18:2(9Z,12Z)/19:0);PG(19:0/18:2(9Z,12Z));PG(19:1(9Z)/18:1(9Z));PG(20:0/17:2(9Z,12Z));PG(20:1(11Z)/17:1(9Z));PG(20:2(11Z,14Z)/17:0);PG(22:1(11Z)/15:1(9Z));PG(22:2(13Z,16Z)/15:0)",C43H81O10P
151,788.5931,"PG(O-16:0/22:2(13Z,16Z));PG(O-18:0/20:2(11Z,14Z));PG(O-20:0/18:2(9Z,12Z));PG(P-16:0/22:1(11Z));PG(P-18:0/20:1(11Z));PG(P-20:0/18:1(9Z))",C44H85O9P
152,790.4785,"PG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C44H71O10P
153,790.5513,-,C46H79O8P
154,790.5724,PG(15:0/22:1(11Z));PG(15:1(9Z)/22:0);PG(16:1(9Z)/21:0);PG(17:0/20:1(11Z));PG(17:1(9Z)/20:0);PG(18:0/19:1(9Z));PG(18:1(9Z)/19:0);PG(19:0/18:1(9Z));PG(19:1(9Z)/18:0);PG(20:0/17:1(9Z));PG(20:1(11Z)/17:0);PG(21:0/16:1(9Z));PG(22:0/15:1(9Z));PG(22:1(11Z)/15:0),C43H83O10P
155,790.6088,PG(O-16:0/22:1(11Z));PG(O-18:0/20:1(11Z));PG(O-20:0/18:1(9Z));PG(P-16:0/22:0);PG(P-18:0/20:0);PG(P-20:0/18:0),C44H87O9P
156,792.4941,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z));PG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PG(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PG(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",C44H73O10P
157,792.588,PG(15:0/22:0);PG(16:0/21:0);PG(17:0/20:0);PG(18:0/19:0);PG(19:0/18:0);PG(20:0/17:0);PG(21:0/16:0);PG(22:0/15:0),C43H85O10P
158,792.6244,PG(O-16:0/22:0);PG(O-18:0/20:0);PG(O-20:0/18:0),C44H89O9P
159,794.5098,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z));PG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z));PG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z));PG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z));PG(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z));PG(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z));PG(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z));PG(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)",C44H75O10P
160,796.5254,"PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z));PG(18:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z));PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z));PG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z));PG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z));PG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z));PG(20:1(11Z)/18:4(6Z,9Z,12Z,15Z));PG(20:2(11Z,14Z)/18:3(6Z,9Z,12Z));PG(20:2(11Z,14Z)/18:3(9Z,12Z,15Z));PG(20:3(8Z,11Z,14Z)/18:2(9Z,12Z));PG(20:4(5Z,8Z,11Z,14Z)/18:1(9Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:0);PG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",C44H77O10P
161,798.5411,"PG(16:0/22:4(7Z,10Z,13Z,16Z));PG(18:0/20:4(5Z,8Z,11Z,14Z));PG(18:1(9Z)/20:3(8Z,11Z,14Z));PG(18:2(9Z,12Z)/20:2(11Z,14Z));PG(18:3(6Z,9Z,12Z)/20:1(11Z));PG(18:3(9Z,12Z,15Z)/20:1(11Z));PG(18:4(6Z,9Z,12Z,15Z)/20:0);PG(20:0/18:4(6Z,9Z,12Z,15Z));PG(20:1(11Z)/18:3(6Z,9Z,12Z));PG(20:1(11Z)/18:3(9Z,12Z,15Z));PG(20:2(11Z,14Z)/18:2(9Z,12Z));PG(20:3(8Z,11Z,14Z)/18:1(9Z));PG(20:4(5Z,8Z,11Z,14Z)/18:0);PG(22:4(7Z,10Z,13Z,16Z)/16:0)",C44H79O10P
162,800.5567,"PG(16:1(9Z)/22:2(13Z,16Z));PG(18:0/20:3(8Z,11Z,14Z));PG(18:1(9Z)/20:2(11Z,14Z));PG(18:2(9Z,12Z)/20:1(11Z));PG(18:3(6Z,9Z,12Z)/20:0);PG(18:3(9Z,12Z,15Z)/20:0);PG(20:0/18:3(6Z,9Z,12Z));PG(20:0/18:3(9Z,12Z,15Z));PG(20:1(11Z)/18:2(9Z,12Z));PG(20:2(11Z,14Z)/18:1(9Z));PG(20:3(8Z,11Z,14Z)/18:0);PG(22:2(13Z,16Z)/16:1(9Z))",C44H81O10P
163,802.5149,-,C46H75O9P
164,802.5724,"PG(16:0/22:2(13Z,16Z));PG(16:1(9Z)/22:1(11Z));PG(17:2(9Z,12Z)/21:0);PG(18:0/20:2(11Z,14Z));PG(18:1(9Z)/20:1(11Z));PG(18:2(9Z,12Z)/20:0);PG(19:1(9Z)/19:1(9Z));PG(20:0/18:2(9Z,12Z));PG(20:1(11Z)/18:1(9Z));PG(20:2(11Z,14Z)/18:0);PG(21:0/17:2(9Z,12Z));PG(22:1(11Z)/16:1(9Z));PG(22:2(13Z,16Z)/16:0)",C44H83O10P
165,802.6088,PG(P-20:0/19:1(9Z)),C45H87O9P
166,804.4941,"PG(17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z))",C45H73O10P
167,804.5305,-,C46H77O9P
168,804.588,PG(16:0/22:1(11Z));PG(16:1(9Z)/22:0);PG(17:1(9Z)/21:0);PG(18:0/20:1(11Z));PG(18:1(9Z)/20:0);PG(19:0/19:1(9Z));PG(19:1(9Z)/19:0);PG(20:0/18:1(9Z));PG(20:1(11Z)/18:0);PG(21:0/17:1(9Z));PG(22:0/16:1(9Z));PG(22:1(11Z)/16:0),C44H85O10P
169,804.6244,PG(O-20:0/19:1(9Z));PG(P-18:0/21:0);PG(P-20:0/19:0),C45H89O9P
170,806.5098,"PG(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:1(9Z))",C45H75O10P
171,806.5462,"PG(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H79O9P
172,806.6037,PG(16:0/22:0);PG(17:0/21:0);PG(18:0/20:0);PG(19:0/19:0);PG(20:0/18:0);PG(21:0/17:0);PG(22:0/16:0),C44H87O10P
173,806.6401,PG(O-18:0/21:0);PG(O-20:0/19:0),C45H91O9P
174,806.6765,PG,C46H95O8P
175,808.5254,"PG(17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(17:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PG(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/19:1(9Z));PG(22:4(7Z,10Z,13Z,16Z)/17:2(9Z,12Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:0)",C45H77O10P
176,808.5618,"PG(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",C46H81O9P
177,810.5411,"PG(17:1(9Z)/22:4(7Z,10Z,13Z,16Z));PG(19:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/19:1(9Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/19:0);PG(22:4(7Z,10Z,13Z,16Z)/17:1(9Z))",C45H79O10P
178,810.5775,"PG(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(P-18:0/22:4(7Z,10Z,13Z,16Z));PG(P-20:0/20:4(5Z,8Z,11Z,14Z))",C46H83O9P
179,812.5567,"PG(17:0/22:4(7Z,10Z,13Z,16Z));PG(17:2(9Z,12Z)/22:2(13Z,16Z));PG(18:4(6Z,9Z,12Z,15Z)/21:0);PG(19:0/20:4(5Z,8Z,11Z,14Z));PG(19:1(9Z)/20:3(8Z,11Z,14Z));PG(20:3(8Z,11Z,14Z)/19:1(9Z));PG(20:4(5Z,8Z,11Z,14Z)/19:0);PG(21:0/18:4(6Z,9Z,12Z,15Z));PG(22:2(13Z,16Z)/17:2(9Z,12Z));PG(22:4(7Z,10Z,13Z,16Z)/17:0)",C45H81O10P
180,812.5931,"PG(O-18:0/22:4(7Z,10Z,13Z,16Z));PG(O-20:0/20:4(5Z,8Z,11Z,14Z));PG(P-20:0/20:3(8Z,11Z,14Z))",C46H85O9P
181,814.4785,"PG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C46H71O10P
182,814.5724,"PG(17:1(9Z)/22:2(13Z,16Z));PG(17:2(9Z,12Z)/22:1(11Z));PG(18:3(6Z,9Z,12Z)/21:0);PG(18:3(9Z,12Z,15Z)/21:0);PG(19:0/20:3(8Z,11Z,14Z));PG(19:1(9Z)/20:2(11Z,14Z));PG(20:2(11Z,14Z)/19:1(9Z));PG(20:3(8Z,11Z,14Z)/19:0);PG(21:0/18:3(6Z,9Z,12Z));PG(21:0/18:3(9Z,12Z,15Z));PG(22:1(11Z)/17:2(9Z,12Z));PG(22:2(13Z,16Z)/17:1(9Z))",C45H83O10P
183,814.6088,"PG(O-20:0/20:3(8Z,11Z,14Z));PG(P-18:0/22:2(13Z,16Z));PG(P-20:0/20:2(11Z,14Z))",C46H87O9P
184,816.4941,"PG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C46H73O10P
185,816.588,"PG(17:0/22:2(13Z,16Z));PG(17:1(9Z)/22:1(11Z));PG(17:2(9Z,12Z)/22:0);PG(18:2(9Z,12Z)/21:0);PG(19:0/20:2(11Z,14Z));PG(19:1(9Z)/20:1(11Z));PG(20:1(11Z)/19:1(9Z));PG(20:2(11Z,14Z)/19:0);PG(21:0/18:2(9Z,12Z));PG(22:0/17:2(9Z,12Z));PG(22:1(11Z)/17:1(9Z));PG(22:2(13Z,16Z)/17:0)",C45H85O10P
186,816.6244,"PG(O-18:0/22:2(13Z,16Z));PG(O-20:0/20:2(11Z,14Z));PG(P-18:0/22:1(11Z));PG(P-20:0/20:1(11Z))",C46H89O9P
187,818.5098,"LBPA(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z));PG(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",C46H75O10P
188,818.6037,PG(17:0/22:1(11Z));PG(17:1(9Z)/22:0);PG(18:1(9Z)/21:0);PG(19:0/20:1(11Z));PG(19:1(9Z)/20:0);PG(20:0/19:1(9Z));PG(20:1(11Z)/19:0);PG(21:0/18:1(9Z));PG(22:0/17:1(9Z));PG(22:1(11Z)/17:0),C45H87O10P
189,818.6401,PG(O-18:0/22:1(11Z));PG(O-20:0/20:1(11Z));PG(P-18:0/22:0);PG(P-20:0/20:0),C46H91O9P
190,820.5254,"PG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z));PG(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z));PG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z));PG(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",C46H77O10P
191,820.6193,PG(17:0/22:0);PG(18:0/21:0);PG(19:0/20:0);PG(20:0/19:0);PG(21:0/18:0);PG(22:0/17:0),C45H89O10P
192,820.6557,PG(O-18:0/22:0);PG(O-20:0/20:0),C46H93O9P
193,822.5411,"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z));PG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z));PG(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z));PG(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z));PG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z));PG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",C46H79O10P
194,822.6714,beta-hydroarchaetidylglycerol,C46H95O9P
195,824.5567,"PG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z));PG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z));PG(18:3(9Z,12Z,15Z)/22:2(13Z,16Z));PG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z));PG(20:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z));PG(20:2(11Z,14Z)/20:3(8Z,11Z,14Z));PG(20:3(8Z,11Z,14Z)/20:2(11Z,14Z));PG(20:4(5Z,8Z,11Z,14Z)/20:1(11Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:0);PG(22:1(11Z)/18:4(6Z,9Z,12Z,15Z));PG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z));PG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z));PG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",C46H81O10P
196,826.5724,"PG(18:0/22:4(7Z,10Z,13Z,16Z));PG(18:2(9Z,12Z)/22:2(13Z,16Z));PG(18:3(6Z,9Z,12Z)/22:1(11Z));PG(18:3(9Z,12Z,15Z)/22:1(11Z));PG(18:4(6Z,9Z,12Z,15Z)/22:0);PG(20:0/20:4(5Z,8Z,11Z,14Z));PG(20:1(11Z)/20:3(8Z,11Z,14Z));PG(20:2(11Z,14Z)/20:2(11Z,14Z));PG(20:3(8Z,11Z,14Z)/20:1(11Z));PG(20:4(5Z,8Z,11Z,14Z)/20:0);PG(22:0/18:4(6Z,9Z,12Z,15Z));PG(22:1(11Z)/18:3(6Z,9Z,12Z));PG(22:1(11Z)/18:3(9Z,12Z,15Z));PG(22:2(13Z,16Z)/18:2(9Z,12Z));PG(22:4(7Z,10Z,13Z,16Z)/18:0)",C46H83O10P
197,828.588,"PG(18:1(9Z)/22:2(13Z,16Z));PG(18:2(9Z,12Z)/22:1(11Z));PG(18:3(6Z,9Z,12Z)/22:0);PG(18:3(9Z,12Z,15Z)/22:0);PG(20:0/20:3(8Z,11Z,14Z));PG(20:1(11Z)/20:2(11Z,14Z));PG(20:2(11Z,14Z)/20:1(11Z));PG(20:3(8Z,11Z,14Z)/20:0);PG(22:0/18:3(6Z,9Z,12Z));PG(22:0/18:3(9Z,12Z,15Z));PG(22:1(11Z)/18:2(9Z,12Z));PG(22:2(13Z,16Z)/18:1(9Z))",C46H85O10P
198,830.6037,"PG(18:0/22:2(13Z,16Z));PG(18:1(9Z)/22:1(11Z));PG(18:2(9Z,12Z)/22:0);PG(20:0/20:2(11Z,14Z));PG(20:1(11Z)/20:1(11Z));PG(20:2(11Z,14Z)/20:0);PG(22:0/18:2(9Z,12Z));PG(22:1(11Z)/18:1(9Z));PG(22:2(13Z,16Z)/18:0)",C46H87O10P
199,832.6193,PG(18:0/22:1(11Z));PG(18:1(9Z)/22:0);PG(19:1(9Z)/21:0);PG(20:0/20:1(11Z));PG(20:1(11Z)/20:0);PG(21:0/19:1(9Z));PG(22:0/18:1(9Z));PG(22:1(11Z)/18:0),C46H89O10P
200,832.6557,PG(P-20:0/21:0),C47H93O9P
201,834.5411,"PG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z))",C47H79O10P
202,834.5775,"PG(P-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H83O9P
203,834.635,PG(18:0/22:0);PG(19:0/21:0);PG(20:0/20:0);PG(21:0/19:0);PG(22:0/18:0),C46H91O10P
204,834.6714,PG(O-20:0/21:0),C47H95O9P
205,836.5567,"PG(19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:0)",C47H81O10P
206,836.5931,"PG(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H85O9P
207,838.5724,"PG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/21:0);PG(21:0/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:4(7Z,10Z,13Z,16Z)/19:1(9Z))",C47H83O10P
208,838.6088,"PG(P-20:0/22:4(7Z,10Z,13Z,16Z))",C48H87O9P
209,840.4941,"PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C48H73O10P
