,MASS,COMMON_NAME,FORMULA
127,769.5258,"PS(O-16:0/20:4(5Z,8Z,11Z,14Z));PS(O-18:0/18:4(6Z,9Z,12Z,15Z));PS(P-16:0/20:3(8Z,11Z,14Z));PS(P-18:0/18:3(6Z,9Z,12Z));PS(P-18:0/18:3(9Z,12Z,15Z))",C42H76NO9P
128,771.505,"PS(15:0/20:3(8Z,11Z,14Z));PS(15:1(9Z)/20:2(11Z,14Z));PS(17:0/18:3(6Z,9Z,12Z));PS(17:0/18:3(9Z,12Z,15Z));PS(17:1(9Z)/18:2(9Z,12Z));PS(17:2(9Z,12Z)/18:1(9Z));PS(18:1(9Z)/17:2(9Z,12Z));PS(18:2(9Z,12Z)/17:1(9Z));PS(18:3(6Z,9Z,12Z)/17:0);PS(18:3(9Z,12Z,15Z)/17:0);PS(20:2(11Z,14Z)/15:1(9Z));PS(20:3(8Z,11Z,14Z)/15:0)",C41H74NO10P
129,771.5414,"PS(O-16:0/20:3(8Z,11Z,14Z));PS(O-18:0/18:3(6Z,9Z,12Z));PS(O-18:0/18:3(9Z,12Z,15Z));PS(P-16:0/20:2(11Z,14Z));PS(P-18:0/18:2(9Z,12Z))",C42H78NO9P
130,773.5207,"PS(13:0/22:2(13Z,16Z));PS(15:0/20:2(11Z,14Z));PS(15:1(9Z)/20:1(11Z));PS(16:1(9Z)/19:1(9Z));PS(17:0/18:2(9Z,12Z));PS(17:1(9Z)/18:1(9Z));PS(17:2(9Z,12Z)/18:0);PS(18:0/17:2(9Z,12Z));PS(18:1(9Z)/17:1(9Z));PS(18:2(9Z,12Z)/17:0);PS(19:1(9Z)/16:1(9Z));PS(20:1(11Z)/15:1(9Z));PS(20:2(11Z,14Z)/15:0);PS(22:2(13Z,16Z)/13:0)",C41H76NO10P
131,773.5571,"PS(O-16:0/20:2(11Z,14Z));PS(O-18:0/18:2(9Z,12Z));PS(P-16:0/20:1(11Z));PS(P-18:0/18:1(9Z));PS(P-20:0/16:1(9Z))",C42H80NO9P
132,775.4424,"PS(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C42H66NO10P
133,775.5363,PS(13:0/22:1(11Z));PS(14:1(9Z)/21:0);PS(15:0/20:1(11Z));PS(15:1(9Z)/20:0);PS(16:0/19:1(9Z));PS(16:1(9Z)/19:0);PS(17:0/18:1(9Z));PS(17:1(9Z)/18:0);PS(18:0/17:1(9Z));PS(18:1(9Z)/17:0);PS(19:0/16:1(9Z));PS(19:1(9Z)/16:0);PS(20:0/15:1(9Z));PS(20:1(11Z)/15:0);PS(21:0/14:1(9Z));PS(22:1(11Z)/13:0),C41H78NO10P
134,775.5727,PS(O-16:0/20:1(11Z));PS(O-18:0/18:1(9Z));PS(O-20:0/16:1(9Z));PS(P-16:0/20:0);PS(P-18:0/18:0);PS(P-20:0/16:0),C42H82NO9P
135,777.4581,"PS(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PS(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z));PS(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z));PS(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z));PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",C42H68NO10P
136,777.552,PS(13:0/22:0);PS(14:0/21:0);PS(15:0/20:0);PS(16:0/19:0);PS(17:0/18:0);PS(18:0/17:0);PS(19:0/16:0);PS(20:0/15:0);PS(21:0/14:0);PS(22:0/13:0),C41H80NO10P
137,777.5884,PS(O-16:0/20:0);PS(O-18:0/18:0);PS(O-20:0/16:0),C42H84NO9P
